CustomerID,Frequency,Monetary,Recency,Cluster,CustomerSegment,AvgOrderValue,CustomerLifeSpan,PurchaseRate,CLV,LogFrequency,LogRecency
13161.0,1,359.38,135,0,At Risk Customers,359.38,136,0.007352941176470588,2.6425,0.6931471805599453,4.912654885736052
13163.0,1,17.65,245,1,Active Customers,17.65,246,0.0040650406504065045,0.0717479674796748,0.6931471805599453,5.5053315359323625
13164.0,2,372.2,204,1,Active Customers,186.1,205,0.00975609756097561,3.6312195121951216,1.0986122886681096,5.3230099791384085
13165.0,1,429.68,48,0,At Risk Customers,429.68,49,0.02040816326530612,8.768979591836734,0.6931471805599453,3.8918202981106265
13166.0,1,458.73,49,0,At Risk Customers,458.73,50,0.02,9.1746,0.6931471805599453,3.912023005428146
13167.0,1,333.82,25,0,At Risk Customers,333.82,26,0.038461538461538464,12.83923076923077,0.6931471805599453,3.258096538021482
13168.0,1,541.14,177,1,Active Customers,541.14,178,0.0056179775280898875,3.0401123595505615,0.6931471805599453,5.181783550292085
13169.0,1,127.2,197,1,Active Customers,127.2,198,0.005050505050505051,0.6424242424242425,0.6931471805599453,5.288267030694535
13172.0,1,69.6,35,0,At Risk Customers,69.6,36,0.027777777777777776,1.9333333333333331,0.6931471805599453,3.58351893845611
13175.0,2,831.45,217,1,Active Customers,415.725,218,0.009174311926605505,7.627981651376148,1.0986122886681096,5.384495062789089
13177.0,1,229.75,65,0,At Risk Customers,229.75,66,0.015151515151515152,3.481060606060606,0.6931471805599453,4.189654742026425
13179.0,1,572.3100000000001,253,1,Active Customers,572.3100000000001,254,0.003937007874015748,2.253188976377953,0.6931471805599453,5.537334267018537
13180.0,1,86.10000000000001,242,1,Active Customers,86.10000000000001,243,0.00411522633744856,0.3543209876543211,0.6931471805599453,5.493061443340548
13181.0,1,359.69,16,0,At Risk Customers,359.69,17,0.058823529411764705,21.158235294117645,0.6931471805599453,2.833213344056216
13183.0,6,3078.4,29,0,At Risk Customers,513.0666666666667,30,0.2,615.6800000000002,1.9459101490553132,3.4011973816621555
13187.0,3,105.34,259,1,Active Customers,35.11333333333334,260,0.011538461538461539,1.2154615384615386,1.3862943611198906,5.560681631015528
13190.0,3,570.66,179,1,Active Customers,190.22,180,0.016666666666666666,9.511,1.3862943611198906,5.19295685089021
13191.0,1,164.69,293,1,Active Customers,164.69,294,0.003401360544217687,0.5601700680272108,0.6931471805599453,5.683579767338681
13192.0,4,1646.6399999999999,170,1,Active Customers,411.65999999999997,171,0.023391812865497075,38.5178947368421,1.6094379124341003,5.14166355650266
13194.0,1,412.08,56,0,At Risk Customers,412.08,57,0.017543859649122806,7.229473684210526,0.6931471805599453,4.04305126783455
13195.0,1,136.73,49,0,At Risk Customers,136.73,50,0.02,2.7346,0.6931471805599453,3.912023005428146
13196.0,3,1271.06,78,0,At Risk Customers,423.68666666666667,79,0.0379746835443038,48.268101265822786,1.3862943611198906,4.3694478524670215
13197.0,1,373.01000000000005,244,1,Active Customers,373.01000000000005,245,0.004081632653061225,1.5224897959183676,0.6931471805599453,5.501258210544727
13198.0,2,1572.99,22,0,At Risk Customers,786.495,23,0.08695652173913043,136.78173913043477,1.0986122886681096,3.1354942159291497
13201.0,4,1233.06,137,0,At Risk Customers,308.265,138,0.028985507246376812,35.74086956521739,1.6094379124341003,4.927253685157205
13202.0,7,1580.3,29,0,At Risk Customers,225.75714285714284,30,0.23333333333333334,368.7366666666667,2.0794415416798357,3.4011973816621555
13203.0,6,1778.79,21,0,At Risk Customers,296.465,22,0.2727272727272727,485.1245454545454,1.9459101490553132,3.091042453358316
13204.0,1,966.6600000000001,366,1,Active Customers,966.6600000000001,367,0.0027247956403269754,2.6339509536784744,0.6931471805599453,5.905361848054571
13205.0,1,2803.2,78,0,At Risk Customers,2803.2,79,0.012658227848101266,35.483544303797466,0.6931471805599453,4.3694478524670215
13207.0,2,285.6,86,0,At Risk Customers,142.8,87,0.022988505747126436,6.565517241379311,1.0986122886681096,4.465908118654584
13208.0,3,758.65,84,0,At Risk Customers,252.88333333333333,85,0.03529411764705882,26.775882352941174,1.3862943611198906,4.442651256490317
13209.0,5,2617.9,149,1,Active Customers,523.58,150,0.03333333333333333,87.26333333333334,1.791759469228055,5.0106352940962555
13211.0,7,1523.35,16,0,At Risk Customers,217.62142857142857,17,0.4117647058823529,627.2617647058823,2.0794415416798357,2.833213344056216
13213.0,6,2330.94,18,0,At Risk Customers,388.49,19,0.3157894736842105,736.0863157894737,1.9459101490553132,2.9444389791664403
13214.0,7,3264.23,52,0,At Risk Customers,466.31857142857143,53,0.1320754716981132,431.12471698113205,2.0794415416798357,3.970291913552122
13215.0,1,81.6,37,0,At Risk Customers,81.6,38,0.02631578947368421,2.147368421052631,0.6931471805599453,3.6375861597263857
13217.0,1,132.5,290,1,Active Customers,132.5,291,0.003436426116838488,0.45532646048109965,0.6931471805599453,5.673323267171493
13219.0,1,76.23,253,1,Active Customers,76.23,254,0.003937007874015748,0.3001181102362205,0.6931471805599453,5.537334267018537
13220.0,1,516.8,210,1,Active Customers,516.8,211,0.004739336492890996,2.4492890995260663,0.6931471805599453,5.351858133476067
13222.0,1,88.5,212,1,Active Customers,88.5,213,0.004694835680751174,0.4154929577464789,0.6931471805599453,5.3612921657094255
13223.0,4,805.9200000000001,58,0,At Risk Customers,201.48000000000002,59,0.06779661016949153,54.63864406779661,1.6094379124341003,4.07753744390572
13226.0,1,204.25,28,0,At Risk Customers,204.25,29,0.034482758620689655,7.043103448275862,0.6931471805599453,3.367295829986474
13233.0,2,571.34,55,0,At Risk Customers,285.67,56,0.03571428571428571,20.405,1.0986122886681096,4.02535169073515
13234.0,2,346.5,307,1,Active Customers,173.25,308,0.006493506493506494,2.25,1.0986122886681096,5.730099782973575
13237.0,1,643.0,22,0,At Risk Customers,643.0,23,0.043478260869565216,27.956521739130434,0.6931471805599453,3.1354942159291497
13238.0,2,305.9,65,0,At Risk Customers,152.95,66,0.030303030303030304,9.26969696969697,1.0986122886681096,4.189654742026425
13239.0,4,1265.1299999999999,72,0,At Risk Customers,316.28249999999997,73,0.0547945205479452,69.32219178082191,1.6094379124341003,4.290459441148391
13241.0,1,112.53,46,0,At Risk Customers,112.53,47,0.02127659574468085,2.394255319148936,0.6931471805599453,3.8501476017100584
13242.0,4,429.0,86,0,At Risk Customers,107.25,87,0.04597701149425287,19.724137931034484,1.6094379124341003,4.465908118654584
13243.0,4,635.26,84,0,At Risk Customers,158.815,85,0.047058823529411764,29.894588235294115,1.6094379124341003,4.442651256490317
13245.0,1,558.72,67,0,At Risk Customers,558.72,68,0.014705882352941176,8.216470588235294,0.6931471805599453,4.219507705176107
13246.0,5,1390.23,28,0,At Risk Customers,278.046,29,0.1724137931034483,239.6948275862069,1.791759469228055,3.367295829986474
13249.0,6,897.52,36,0,At Risk Customers,149.58666666666667,37,0.16216216216216217,145.5437837837838,1.9459101490553132,3.6109179126442243
13250.0,2,253.09,95,0,At Risk Customers,126.545,96,0.020833333333333332,5.272708333333333,1.0986122886681096,4.564348191467836
13251.0,1,252.68,37,0,At Risk Customers,252.68,38,0.02631578947368421,6.649473684210526,0.6931471805599453,3.6375861597263857
13252.0,2,399.3,29,0,At Risk Customers,199.65,30,0.06666666666666667,26.62,1.0986122886681096,3.4011973816621555
13253.0,2,1920.71,65,0,At Risk Customers,960.355,66,0.030303030303030304,58.20333333333333,1.0986122886681096,4.189654742026425
13254.0,1,51.410000000000004,11,0,At Risk Customers,51.410000000000004,12,0.08333333333333333,4.284166666666667,0.6931471805599453,2.4849066497880004
13255.0,2,504.95,8,0,At Risk Customers,252.475,9,0.2222222222222222,112.21111111111111,1.0986122886681096,2.1972245773362196
13257.0,1,149.75,71,0,At Risk Customers,149.75,72,0.013888888888888888,2.079861111111111,0.6931471805599453,4.276666119016055
13258.0,2,336.59999999999997,14,0,At Risk Customers,168.29999999999998,15,0.13333333333333333,44.879999999999995,1.0986122886681096,2.70805020110221
13259.0,8,1119.36,32,0,At Risk Customers,139.92,33,0.24242424242424243,271.35999999999996,2.1972245773362196,3.4965075614664802
13262.0,2,373.16,24,0,At Risk Customers,186.58,25,0.08,29.852800000000002,1.0986122886681096,3.2188758248682006
13263.0,4,1239.27,28,0,At Risk Customers,309.8175,29,0.13793103448275862,170.93379310344827,1.6094379124341003,3.367295829986474
13264.0,1,722.5600000000001,77,0,At Risk Customers,722.5600000000001,78,0.01282051282051282,9.263589743589744,0.6931471805599453,4.356708826689592
13266.0,7,2300.78,48,0,At Risk Customers,328.6828571428572,49,0.14285714285714285,328.68285714285713,2.0794415416798357,3.8918202981106265
13270.0,1,590.0,1,0,At Risk Customers,590.0,2,0.5,295.0,0.6931471805599453,0.6931471805599453
13274.0,1,360.85,44,0,At Risk Customers,360.85,45,0.022222222222222223,8.01888888888889,0.6931471805599453,3.8066624897703196
13275.0,2,238.86,18,0,At Risk Customers,119.43,19,0.10526315789473684,25.14315789473684,1.0986122886681096,2.9444389791664403
13276.0,3,1300.98,32,0,At Risk Customers,433.66,33,0.09090909090909091,118.2709090909091,1.3862943611198906,3.4965075614664802
13277.0,3,264.9,15,0,At Risk Customers,88.3,16,0.1875,49.668749999999996,1.3862943611198906,2.772588722239781
13278.0,3,893.12,34,0,At Risk Customers,297.70666666666665,35,0.08571428571428572,76.55314285714284,1.3862943611198906,3.5553480614894135
13280.0,4,1494.87,14,0,At Risk Customers,373.7175,15,0.26666666666666666,398.63199999999995,1.6094379124341003,2.70805020110221
13281.0,1,350.85,74,0,At Risk Customers,350.85,75,0.013333333333333334,4.678000000000001,0.6931471805599453,4.31748811353631
13282.0,1,181.05,41,0,At Risk Customers,181.05,42,0.023809523809523808,4.310714285714286,0.6931471805599453,3.7376696182833684
13283.0,2,279.7,202,1,Active Customers,139.85,203,0.009852216748768473,2.7556650246305416,1.0986122886681096,5.313205979041787
13285.0,2,655.47,235,1,Active Customers,327.735,236,0.00847457627118644,5.554830508474576,1.0986122886681096,5.4638318050256105
13286.0,1,734.91,235,1,Active Customers,734.91,236,0.00423728813559322,3.1140254237288136,0.6931471805599453,5.4638318050256105
13287.0,3,781.59,238,1,Active Customers,260.53000000000003,239,0.012552301255230125,9.810753138075315,1.3862943611198906,5.476463551931511
13288.0,5,927.61,78,0,At Risk Customers,185.522,79,0.06329113924050633,58.709493670886076,1.791759469228055,4.3694478524670215
13289.0,1,307.95,358,1,Active Customers,307.95,359,0.002785515320334262,0.8577994428969359,0.6931471805599453,5.883322388488279
13290.0,1,208.63,73,0,At Risk Customers,208.63,74,0.013513513513513514,2.8193243243243242,0.6931471805599453,4.304065093204169
13291.0,10,2909.68,49,0,At Risk Customers,290.96799999999996,50,0.2,581.9359999999999,2.3978952727983707,3.912023005428146
13292.0,3,415.57,50,0,At Risk Customers,138.52333333333334,51,0.058823529411764705,24.445294117647062,1.3862943611198906,3.9318256327243257
13293.0,6,1192.94,27,0,At Risk Customers,198.82333333333335,28,0.21428571428571427,255.63,1.9459101490553132,3.332204510175204
13294.0,1,815.79,281,1,Active Customers,815.79,282,0.0035460992907801418,2.892872340425532,0.6931471805599453,5.641907070938114
13295.0,3,900.77,11,0,At Risk Customers,300.25666666666666,12,0.25,225.1925,1.3862943611198906,2.4849066497880004
13296.0,5,705.11,58,0,At Risk Customers,141.022,59,0.0847457627118644,59.7550847457627,1.791759469228055,4.07753744390572
13297.0,3,2278.77,20,0,At Risk Customers,759.59,21,0.14285714285714285,325.5385714285714,1.3862943611198906,3.044522437723423
13299.0,2,1076.2,58,0,At Risk Customers,538.1,59,0.03389830508474576,36.48135593220339,1.0986122886681096,4.07753744390572
13300.0,2,913.62,23,0,At Risk Customers,456.81,24,0.08333333333333333,76.13499999999999,1.0986122886681096,3.1780538303479458
13302.0,1,95.45,161,1,Active Customers,95.45,162,0.006172839506172839,0.5891975308641975,0.6931471805599453,5.087596335232384
13303.0,1,61.72,35,0,At Risk Customers,61.72,36,0.027777777777777776,1.7144444444444442,0.6931471805599453,3.58351893845611
13304.0,3,917.57,90,0,At Risk Customers,305.8566666666667,91,0.03296703296703297,30.24956043956044,1.3862943611198906,4.51085950651685
13306.0,1,53.65,65,0,At Risk Customers,53.65,66,0.015151515151515152,0.8128787878787879,0.6931471805599453,4.189654742026425
13307.0,2,258.34,122,0,At Risk Customers,129.17,123,0.016260162601626018,4.2006504065040655,1.0986122886681096,4.812184355372417
13308.0,1,284.86,231,1,Active Customers,284.86,232,0.004310344827586207,1.2278448275862068,0.6931471805599453,5.44673737166631
13309.0,1,249.58,27,0,At Risk Customers,249.58,28,0.03571428571428571,8.913571428571428,0.6931471805599453,3.332204510175204
13310.0,2,409.17,15,0,At Risk Customers,204.585,16,0.125,51.14625,1.0986122886681096,2.772588722239781
13312.0,1,124.75,86,0,At Risk Customers,124.75,87,0.011494252873563218,1.4339080459770115,0.6931471805599453,4.465908118654584
13313.0,7,1890.0,114,0,At Risk Customers,270.0,115,0.06086956521739131,115.04347826086958,2.0794415416798357,4.74493212836325
13315.0,1,310.26,324,1,Active Customers,310.26,325,0.003076923076923077,0.9546461538461538,0.6931471805599453,5.783825182329737
13320.0,2,679.4,69,0,At Risk Customers,339.7,70,0.02857142857142857,19.41142857142857,1.0986122886681096,4.248495242049359
13324.0,8,3391.52,63,0,At Risk Customers,423.94,64,0.125,423.94,2.1972245773362196,4.1588830833596715
13326.0,1,281.76,67,0,At Risk Customers,281.76,68,0.014705882352941176,4.143529411764706,0.6931471805599453,4.219507705176107
13330.0,3,1655.17,90,0,At Risk Customers,551.7233333333334,91,0.03296703296703297,54.56604395604396,1.3862943611198906,4.51085950651685
13331.0,1,262.4,36,0,At Risk Customers,262.4,37,0.02702702702702703,7.091891891891891,0.6931471805599453,3.6109179126442243
13333.0,3,1015.74,46,0,At Risk Customers,338.58,47,0.06382978723404255,64.83446808510638,1.3862943611198906,3.8501476017100584
13334.0,2,2699.48,171,1,Active Customers,1349.74,172,0.011627906976744186,31.389302325581394,1.0986122886681096,5.147494476813453
13337.0,1,1575.26,181,1,Active Customers,1575.26,182,0.005494505494505495,8.655274725274726,0.6931471805599453,5.204006687076795
13338.0,3,1958.6,176,1,Active Customers,652.8666666666667,177,0.01694915254237288,33.19661016949152,1.3862943611198906,5.176149732573829
13346.0,6,299.4,97,0,At Risk Customers,49.9,98,0.061224489795918366,18.330612244897956,1.9459101490553132,4.584967478670572
13357.0,4,3196.11,129,0,At Risk Customers,799.0275,130,0.03076923076923077,98.34184615384616,1.6094379124341003,4.867534450455582
13359.0,1,603.75,38,0,At Risk Customers,603.75,39,0.02564102564102564,15.48076923076923,0.6931471805599453,3.6635616461296463
13360.0,4,1553.65,66,0,At Risk Customers,388.4125,67,0.05970149253731343,92.75522388059701,1.6094379124341003,4.204692619390966
13361.0,2,1450.5,107,0,At Risk Customers,725.25,108,0.018518518518518517,26.86111111111111,1.0986122886681096,4.68213122712422
13362.0,3,2303.33,13,0,At Risk Customers,767.7766666666666,14,0.21428571428571427,493.57071428571425,1.3862943611198906,2.639057329615259
13363.0,1,731.36,44,0,At Risk Customers,731.36,45,0.022222222222222223,16.252444444444446,0.6931471805599453,3.8066624897703196
13367.0,1,510.20000000000005,66,0,At Risk Customers,510.20000000000005,67,0.014925373134328358,7.614925373134329,0.6931471805599453,4.204692619390966
13368.0,2,498.1,49,0,At Risk Customers,249.05,50,0.04,19.924000000000003,1.0986122886681096,3.912023005428146
13369.0,1,308.28000000000003,0,0,At Risk Customers,308.28000000000003,1,1.0,308.28000000000003,0.6931471805599453,0.0
13370.0,1,754.87,6,0,At Risk Customers,754.87,7,0.14285714285714285,107.83857142857143,0.6931471805599453,1.9459101490553132
13371.0,2,2297.66,140,0,At Risk Customers,1148.83,141,0.014184397163120567,32.5909219858156,1.0986122886681096,4.948759890378168
13373.0,3,4274.94,50,0,At Risk Customers,1424.9799999999998,51,0.058823529411764705,251.46705882352938,1.3862943611198906,3.9318256327243257
13374.0,2,422.8,49,0,At Risk Customers,211.4,50,0.04,16.912,1.0986122886681096,3.912023005428146
13375.0,1,1013.58,79,0,At Risk Customers,1013.58,80,0.0125,12.66975,0.6931471805599453,4.382026634673881
13377.0,2,1552.88,31,0,At Risk Customers,776.44,32,0.0625,97.055,1.0986122886681096,3.4657359027997265
13380.0,1,62.4,67,0,At Risk Customers,62.4,68,0.014705882352941176,0.9176470588235294,0.6931471805599453,4.219507705176107
13382.0,4,1164.59,63,0,At Risk Customers,291.1475,64,0.0625,72.786875,1.6094379124341003,4.1588830833596715
13383.0,1,305.28000000000003,178,1,Active Customers,305.28000000000003,179,0.00558659217877095,1.7054748603351957,0.6931471805599453,5.187385805840755
13384.0,4,2528.9,25,0,At Risk Customers,632.225,26,0.15384615384615385,389.0615384615385,1.6094379124341003,3.258096538021482
13386.0,2,835.46,49,0,At Risk Customers,417.73,50,0.04,33.418400000000005,1.0986122886681096,3.912023005428146
13387.0,1,186.94,52,0,At Risk Customers,186.94,53,0.018867924528301886,3.5271698113207544,0.6931471805599453,3.970291913552122
13388.0,1,508.55,238,1,Active Customers,508.55,239,0.0041841004184100415,2.127824267782427,0.6931471805599453,5.476463551931511
13392.0,1,91.14,312,1,Active Customers,91.14,313,0.003194888178913738,0.2911821086261981,0.6931471805599453,5.746203190540153
13393.0,4,1131.45,218,1,Active Customers,282.8625,219,0.0182648401826484,20.665753424657535,1.6094379124341003,5.389071729816501
13395.0,2,872.51,35,0,At Risk Customers,436.255,36,0.05555555555555555,48.47277777777777,1.0986122886681096,3.58351893845611
13397.0,5,1647.74,72,0,At Risk Customers,329.548,73,0.0684931506849315,112.85890410958903,1.791759469228055,4.290459441148391
13398.0,1,213.0,83,0,At Risk Customers,213.0,84,0.011904761904761904,2.5357142857142856,0.6931471805599453,4.430816798843313
13399.0,3,275.4,99,0,At Risk Customers,91.8,100,0.03,8.261999999999999,1.3862943611198906,4.605170185988092
13400.0,1,310.83,217,1,Active Customers,310.83,218,0.0045871559633027525,1.4258256880733946,0.6931471805599453,5.384495062789089
13402.0,3,913.9000000000001,7,0,At Risk Customers,304.6333333333334,8,0.375,342.71250000000003,1.3862943611198906,2.0794415416798357
13403.0,2,154.5,22,0,At Risk Customers,77.25,23,0.08695652173913043,13.434782608695652,1.0986122886681096,3.1354942159291497
13405.0,3,641.36,116,0,At Risk Customers,213.78666666666666,117,0.02564102564102564,16.445128205128206,1.3862943611198906,4.762173934797756
13406.0,2,568.92,62,0,At Risk Customers,284.46,63,0.031746031746031744,18.06095238095238,1.0986122886681096,4.143134726391533
13407.0,3,2244.7,213,1,Active Customers,748.2333333333332,214,0.014018691588785047,31.467757009345792,1.3862943611198906,5.365976015021851
13410.0,4,1198.9,28,0,At Risk Customers,299.725,29,0.13793103448275862,165.3655172413793,1.6094379124341003,3.367295829986474
13412.0,1,487.34999999999997,255,1,Active Customers,487.34999999999997,256,0.00390625,1.9037109374999999,0.6931471805599453,5.545177444479562
13413.0,6,429.44,274,1,Active Customers,71.57333333333334,275,0.02181818181818182,9.369600000000002,1.9459101490553132,5.616771097666572
13414.0,3,1103.64,98,0,At Risk Customers,367.88000000000005,99,0.030303030303030304,33.443636363636365,1.3862943611198906,4.59511985013459
13415.0,4,784.17,107,0,At Risk Customers,196.0425,108,0.037037037037037035,29.04333333333333,1.6094379124341003,4.68213122712422
13416.0,1,228.3,371,1,Active Customers,228.3,372,0.002688172043010753,0.6137096774193549,0.6931471805599453,5.918893854273146
13417.0,4,1028.66,182,1,Active Customers,257.165,183,0.02185792349726776,22.484371584699456,1.6094379124341003,5.209486152841421
13421.0,6,2225.04,41,0,At Risk Customers,370.84,42,0.14285714285714285,317.86285714285714,1.9459101490553132,3.7376696182833684
13423.0,1,217.03,63,0,At Risk Customers,217.03,64,0.015625,3.39109375,0.6931471805599453,4.1588830833596715
13424.0,1,572.77,84,0,At Risk Customers,572.77,85,0.011764705882352941,6.738470588235294,0.6931471805599453,4.442651256490317
13425.0,2,1766.22,143,1,Active Customers,883.11,144,0.013888888888888888,24.530833333333334,1.0986122886681096,4.969813299576001
13427.0,3,423.93,112,0,At Risk Customers,141.31,113,0.02654867256637168,11.254778761061948,1.3862943611198906,4.727387818712341
13428.0,2,276.76,149,1,Active Customers,138.38,150,0.013333333333333334,3.6901333333333333,1.0986122886681096,5.0106352940962555
13431.0,6,2047.14,41,0,At Risk Customers,341.19,42,0.14285714285714285,292.44857142857137,1.9459101490553132,3.7376696182833684
13432.0,2,439.1,206,1,Active Customers,219.55,207,0.00966183574879227,4.242512077294686,1.0986122886681096,5.332718793265369
13433.0,4,658.3199999999999,136,0,At Risk Customers,164.57999999999998,137,0.029197080291970802,19.221021897810218,1.6094379124341003,4.919980925828125
13434.0,3,1132.6200000000001,20,0,At Risk Customers,377.54,21,0.14285714285714285,161.80285714285716,1.3862943611198906,3.044522437723423
13435.0,2,637.44,11,0,At Risk Customers,318.72,12,0.16666666666666666,106.24000000000001,1.0986122886681096,2.4849066497880004
13438.0,1,46.5,182,1,Active Customers,46.5,183,0.00546448087431694,0.2540983606557377,0.6931471805599453,5.209486152841421
13439.0,2,702.9,23,0,At Risk Customers,351.45,24,0.08333333333333333,58.574999999999996,1.0986122886681096,3.1780538303479458
13440.0,7,1295.25,58,0,At Risk Customers,185.03571428571428,59,0.11864406779661017,153.67372881355934,2.0794415416798357,4.07753744390572
13441.0,1,424.26,66,0,At Risk Customers,424.26,67,0.014925373134328358,6.332238805970149,0.6931471805599453,4.204692619390966
13442.0,3,419.87,302,1,Active Customers,139.95666666666668,303,0.009900990099009901,4.1571287128712875,1.3862943611198906,5.713732805509369
13443.0,6,1273.16,83,0,At Risk Customers,212.19333333333336,84,0.07142857142857142,90.94,1.9459101490553132,4.430816798843313
13444.0,2,619.08,9,0,At Risk Customers,309.54,10,0.2,123.81600000000002,1.0986122886681096,2.302585092994046
13445.0,1,241.89999999999998,261,1,Active Customers,241.89999999999998,262,0.003816793893129771,0.9232824427480915,0.6931471805599453,5.568344503761097
13446.0,11,3881.89,65,0,At Risk Customers,352.8990909090909,66,0.16666666666666666,646.9816666666666,2.4849066497880004,4.189654742026425
13452.0,1,139.8,107,0,At Risk Customers,139.8,108,0.009259259259259259,1.2944444444444445,0.6931471805599453,4.68213122712422
13453.0,1,424.71,37,0,At Risk Customers,424.71,38,0.02631578947368421,11.17657894736842,0.6931471805599453,3.6375861597263857
13454.0,1,219.87,276,1,Active Customers,219.87,277,0.0036101083032490976,0.7937545126353791,0.6931471805599453,5.6240175061873385
13457.0,2,148.22,323,1,Active Customers,74.11,324,0.006172839506172839,0.9149382716049382,1.0986122886681096,5.780743515792329
13458.0,2,2312.7,14,0,At Risk Customers,1156.35,15,0.13333333333333333,308.35999999999996,1.0986122886681096,2.70805020110221
13459.0,2,1160.4099999999999,259,1,Active Customers,580.2049999999999,260,0.007692307692307693,8.926230769230768,1.0986122886681096,5.560681631015528
13461.0,3,2715.0,42,0,At Risk Customers,905.0,43,0.06976744186046512,189.41860465116278,1.3862943611198906,3.7612001156935624
13462.0,4,1002.35,45,0,At Risk Customers,250.5875,46,0.08695652173913043,87.1608695652174,1.6094379124341003,3.828641396489095
13464.0,5,2422.96,29,0,At Risk Customers,484.592,30,0.16666666666666666,403.82666666666665,1.791759469228055,3.4011973816621555
13465.0,2,931.12,81,0,At Risk Customers,465.56,82,0.024390243902439025,22.710243902439025,1.0986122886681096,4.406719247264253
13466.0,4,705.45,43,0,At Risk Customers,176.3625,44,0.09090909090909091,64.13181818181819,1.6094379124341003,3.784189633918261
13469.0,1,82.4,288,1,Active Customers,82.4,289,0.0034602076124567475,0.285121107266436,0.6931471805599453,5.666426688112432
13472.0,2,592.24,98,0,At Risk Customers,296.12,99,0.020202020202020204,11.964444444444446,1.0986122886681096,4.59511985013459
13473.0,6,2235.12,209,1,Active Customers,372.52,210,0.02857142857142857,63.860571428571426,1.9459101490553132,5.3471075307174685
13474.0,2,419.75,78,0,At Risk Customers,209.875,79,0.02531645569620253,10.626582278481013,1.0986122886681096,4.3694478524670215
13476.0,3,823.0,41,0,At Risk Customers,274.3333333333333,42,0.07142857142857142,58.785714285714285,1.3862943611198906,3.7376696182833684
13477.0,5,1364.59,90,0,At Risk Customers,272.918,91,0.054945054945054944,74.97747252747253,1.791759469228055,4.51085950651685
13478.0,5,2215.78,104,0,At Risk Customers,443.15600000000006,105,0.047619047619047616,105.51333333333334,1.791759469228055,4.653960350157523
13479.0,2,550.42,87,0,At Risk Customers,275.21,88,0.022727272727272728,12.509545454545455,1.0986122886681096,4.477336814478207
13480.0,2,627.82,51,0,At Risk Customers,313.91,52,0.038461538461538464,24.14692307692308,1.0986122886681096,3.9512437185814275
13482.0,1,151.45,262,1,Active Customers,151.45,263,0.0038022813688212928,0.5758555133079848,0.6931471805599453,5.572154032177765
13484.0,2,476.92,18,0,At Risk Customers,238.46,19,0.10526315789473684,50.2021052631579,1.0986122886681096,2.9444389791664403
13487.0,2,271.47,140,1,Active Customers,135.735,141,0.014184397163120567,3.8506382978723406,1.0986122886681096,4.948759890378168
13490.0,1,154.25,289,1,Active Customers,154.25,290,0.0034482758620689655,0.531896551724138,0.6931471805599453,5.66988092298052
13498.0,1,327.38,365,1,Active Customers,327.38,366,0.00273224043715847,0.8944808743169399,0.6931471805599453,5.902633333401366
13500.0,1,299.53,36,0,At Risk Customers,299.53,37,0.02702702702702703,8.095405405405405,0.6931471805599453,3.6109179126442243
13501.0,2,1544.79,121,0,At Risk Customers,772.395,122,0.01639344262295082,25.324426229508198,1.0986122886681096,4.804021044733257
13502.0,2,488.5,50,0,At Risk Customers,244.25,51,0.0392156862745098,19.15686274509804,1.0986122886681096,3.9318256327243257
13503.0,5,1642.39,114,0,At Risk Customers,328.478,115,0.043478260869565216,71.40826086956523,1.791759469228055,4.74493212836325
13508.0,1,176.07999999999998,277,1,Active Customers,176.07999999999998,278,0.0035971223021582736,0.6333812949640287,0.6931471805599453,5.627621113690637
13509.0,1,135.0,142,1,Active Customers,135.0,143,0.006993006993006993,0.9440559440559441,0.6931471805599453,4.962844630259907
13511.0,1,282.76,311,1,Active Customers,282.76,312,0.003205128205128205,0.9062820512820512,0.6931471805599453,5.7430031878094825
13512.0,3,462.18,22,0,At Risk Customers,154.06,23,0.13043478260869565,60.28434782608696,1.3862943611198906,3.1354942159291497
13513.0,2,619.49,76,0,At Risk Customers,309.745,77,0.025974025974025976,16.09064935064935,1.0986122886681096,4.343805421853684
13514.0,3,663.7,63,0,At Risk Customers,221.23333333333335,64,0.046875,31.110937500000002,1.3862943611198906,4.1588830833596715
13515.0,2,374.7,84,0,At Risk Customers,187.35,85,0.023529411764705882,8.816470588235294,1.0986122886681096,4.442651256490317
13516.0,1,295.85,52,0,At Risk Customers,295.85,53,0.018867924528301886,5.582075471698113,0.6931471805599453,3.970291913552122
13519.0,1,220.46,77,0,At Risk Customers,220.46,78,0.01282051282051282,2.8264102564102562,0.6931471805599453,4.356708826689592
13526.0,2,1182.0,373,1,Active Customers,591.0,374,0.0053475935828877,6.3208556149732615,1.0986122886681096,5.924255797414532
13527.0,5,2298.93,53,0,At Risk Customers,459.78599999999994,54,0.09259259259259259,212.86388888888885,1.791759469228055,3.9889840465642745
13530.0,1,402.97999999999996,269,1,Active Customers,402.97999999999996,270,0.003703703703703704,1.4925185185185184,0.6931471805599453,5.598421958998375
13535.0,1,89.5,37,0,At Risk Customers,89.5,38,0.02631578947368421,2.3552631578947367,0.6931471805599453,3.6375861597263857
13537.0,2,717.85,60,0,At Risk Customers,358.925,61,0.03278688524590164,23.536065573770493,1.0986122886681096,4.110873864173311
13538.0,5,1822.28,31,0,At Risk Customers,364.456,32,0.15625,284.73125000000005,1.791759469228055,3.4657359027997265
